miRNA,ERR3629088,ERR3629087,ERR3629086,ERR3629085,ERR3629084,ERR3629083,ERR3629082,ERR3629081,ERR3629080,ERR3629079,ERR3629078,ERR3629077
hsa-mir-5193-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.22
hsa-mir-543-3p,0.34,0.16,0.78,0.0,0.15,0.17,0.15,0.0,0.24,0.54,0.42,1.12
hsa-mir-544a-3p,0.0,0.0,0.0,0.18,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.22
hsa-mir-548a-1-3p,0.17,0.49,0.0,0.36,0.46,0.17,0.0,0.4,0.24,0.0,0.21,0.0
hsa-mir-548aa-2-3p,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548ac-3p,4.69,5.91,3.66,4.53,4.91,5.14,2.61,5.17,3.17,3.22,3.74,3.6
hsa-mir-548ag-2-5p,0.0,0.0,0.52,0.0,0.31,0.17,0.31,0.8,0.0,0.27,0.0,0.0
hsa-mir-548al-3p,0.5,0.0,0.0,0.0,0.0,0.17,0.46,0.2,0.0,0.0,0.21,0.22
hsa-mir-548an-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-mir-548ax-5p,2.68,4.1,4.7,1.27,3.38,1.66,1.84,1.79,1.95,4.56,2.91,3.82
hsa-mir-548bc-3p,0.0,0.16,0.26,0.0,0.0,0.17,0.0,0.0,0.24,0.0,0.0,0.0
hsa-mir-548h-3-5p,0.0,0.0,0.78,0.0,0.0,0.0,0.61,0.2,0.73,0.54,0.21,0.0
hsa-mir-548l-5p,0.17,0.0,0.26,0.0,0.0,0.17,0.0,0.0,0.73,0.0,0.21,0.22
hsa-mir-548u-3p,0.0,0.0,0.26,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548v-3p,0.34,0.0,0.0,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-548x-2-3p,0.5,0.0,0.52,0.18,0.31,0.17,0.15,0.6,0.0,0.0,0.0,0.22
hsa-mir-548y-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-mir-548z-3p,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.0,0.0,0.42,0.0
hsa-mir-551a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-558-3p,0.0,0.0,0.0,0.36,0.31,0.17,0.0,0.0,0.0,0.0,0.0,0.22
hsa-mir-559-5p,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5684-5p,0.0,0.33,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.27,0.21,0.0
hsa-mir-5687-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-mir-5690-5p,0.17,0.0,0.0,0.0,0.15,0.33,0.0,0.2,0.0,0.27,0.0,0.0
hsa-mir-5692c-2-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5696-5p,0.34,0.98,0.52,0.36,0.31,0.33,0.31,0.6,0.73,0.0,0.42,0.22
hsa-mir-577-5p,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-581-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-588-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-599-3p,2.18,3.28,1.83,3.08,3.68,2.66,1.69,1.79,0.98,1.88,2.49,2.47
hsa-mir-600-3p,0.0,0.49,0.0,0.0,0.46,0.17,0.0,0.2,0.0,0.8,0.42,0.22
hsa-mir-607-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-6124-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-620-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-623-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-632-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-641-5p,0.5,0.66,0.78,0.54,1.53,1.16,1.07,0.4,0.0,0.27,1.25,0.9
hsa-mir-643-3p,0.34,0.33,0.0,0.18,0.61,0.17,0.15,0.4,0.24,0.27,0.0,0.22
hsa-mir-657-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-663a-5p,0.17,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.73,0.0,0.42,0.22
hsa-mir-6721-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-mir-770-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-7702-5p,0.0,0.16,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.27,0.0,0.0
hsa-mir-7705-5p,0.5,0.98,0.26,0.0,0.31,0.5,0.46,0.0,0.49,0.54,0.21,0.9
hsa-mir-7849-3p,0.0,0.98,0.0,0.36,0.61,0.17,0.31,0.2,0.24,0.0,0.42,0.67
hsa-mir-7850-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-7851-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-7854-3p,0.5,0.33,0.26,0.0,0.31,0.66,0.77,0.6,0.0,0.8,0.62,0.22
hsa-mir-7976-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-8072-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-8086-5p,0.67,0.66,0.26,0.54,0.61,0.33,0.0,0.6,0.49,0.54,0.42,0.45
hsa-mir-8485-3p,0.5,0.49,0.26,0.54,0.31,0.66,0.77,0.0,0.73,0.8,0.21,0.0
hsa-mir-922-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-933-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-935-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-941-1-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-941-2-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-941-5-3p,0.0,0.33,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.21,0.0
hsa-mir-9902-1-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-9903-3p,0.0,0.16,0.0,0.0,0.15,0.5,0.0,0.2,0.49,0.0,0.21,0.0
