miRNA,SRR13608450,SRR13608451,SRR13608452,SRR13608453,SRR13608454,SRR13608455,SRR13608456,SRR13608457,SRR13608458,SRR13608459,SRR13608460,SRR13608461,SRR13608462,SRR13608463,SRR13608464,SRR13608465,SRR13608466,SRR13608467,SRR13608468,SRR13608469,SRR13608470,SRR13608471
hsa-miR-4742-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.08,0.0,0.31,0.17,0.17,0.65,0.0,0.14,0.0,0.0,0.45,0.0,0.0,0.4
hsa-miR-4743-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.17,0.0
hsa-miR-4743-5p,0.0,0.0,0.0,0.0,0.49,0.45,0.32,0.81,0.0,0.72,0.0,0.17,0.0,0.22,0.25,0.14,0.0,0.0,0.15,1.21,0.0,2.38
hsa-miR-4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,0.0,0.0,0.54,0.0,0.0,0.9,0.32,0.16,0.0,0.14,0.47,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.6
hsa-miR-4749-5p,0.0,0.0,0.0,0.2,0.0,0.9,0.0,0.33,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.2,0.0,0.2,0.0,1.59
hsa-miR-4750-5p,0.0,0.0,0.0,0.2,0.0,0.0,0.32,0.49,0.93,0.43,0.0,0.17,0.17,0.86,0.38,0.58,0.0,0.39,0.0,0.0,0.17,0.0
hsa-miR-4753-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.13,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-5p,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-4756-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4757-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,0.26,0.0,0.0,0.41,0.0,0.0,0.47,0.49,0.15,0.14,0.0,0.0,0.0,0.43,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-5p,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.0,0.27,0.41,0.0,0.0,0.0,0.16,0.15,0.43,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-4763-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4763-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4764-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-4768-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.32,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-4772-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.45,0.0,0.0,1.59
hsa-miR-4773,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.2,0.0,0.6,0.2,0.0,0.0
hsa-miR-4776-5p,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4777-3p,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4779,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4781-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.13,0.0,0.0,0.0,0.0,0.8,0.17,0.0
hsa-miR-4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4786-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.59,0.0,0.0,0.17,0.4
hsa-miR-4787-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4787-5p,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
hsa-miR-4788,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0
hsa-miR-4791,1.31,3.71,0.68,0.81,0.0,0.45,3.8,1.95,8.68,11.32,0.47,0.17,0.84,5.6,0.5,2.6,2.22,0.99,3.01,0.4,2.31,1.59
hsa-miR-4795-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.14,0.61,0.39,0.0,0.4,0.0,0.0
hsa-miR-4796-5p,0.26,0.0,0.14,0.61,0.0,0.0,0.16,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.33,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.15,0.0,0.0,0.0
hsa-miR-4798-5p,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,1.05,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.4,0.0,0.0,1.61,0.17,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4802-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-4802-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,0.26,0.0,0.14,0.0,0.0,0.68,0.0,0.0,0.31,0.14,0.0,0.0,0.17,1.08,0.13,0.87,0.81,3.16,0.9,1.21,0.33,4.17
hsa-miR-483-5p,0.53,0.0,1.08,0.2,0.49,1.8,1.11,0.49,0.62,2.29,0.47,2.35,1.52,1.94,1.5,3.03,1.21,0.99,2.71,3.82,0.66,2.38
hsa-miR-484,13.65,47.03,9.35,8.54,1.47,18.9,14.41,16.11,18.29,37.69,8.09,9.59,9.46,31.88,8.75,47.03,20.98,8.88,43.74,63.31,12.07,37.15
hsa-miR-485-3p,6.04,1.44,0.27,1.02,0.16,0.9,0.32,0.33,0.31,0.57,1.09,0.0,0.51,3.66,0.13,12.12,2.02,2.57,6.16,9.04,1.16,10.93
hsa-miR-485-5p,44.89,34.03,11.78,15.25,0.49,21.83,12.66,10.74,4.03,17.06,6.84,11.77,12.16,41.79,5.38,49.92,31.67,43.22,50.8,78.19,4.63,43.5
hsa-miR-486-3p,2.36,7.63,1.49,3.05,0.16,0.68,4.43,1.63,0.46,0.57,0.0,0.67,1.01,6.03,0.88,3.9,0.4,1.38,1.05,7.24,0.33,16.69
hsa-miR-486-5p,43.31,0.41,2.03,137.07,0.16,43.43,131.71,1.63,50.37,0.14,0.16,0.17,57.25,80.14,23.88,1.73,0.0,29.6,0.0,14.07,27.94,130.91
hsa-miR-487a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.17,0.0,0.22,0.13,0.58,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487a-5p,1.84,1.44,0.41,0.0,0.0,0.68,0.32,0.98,0.0,1.72,0.62,0.84,0.68,2.8,0.13,5.34,2.22,1.38,2.25,3.01,0.33,3.38
hsa-miR-487b-3p,0.26,0.0,0.81,0.61,0.0,0.23,0.47,0.65,0.46,1.0,0.16,0.34,0.68,0.86,1.0,3.17,0.81,1.18,3.91,0.0,0.5,2.19
hsa-miR-487b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-488-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0
hsa-miR-488-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-489-3p,0.53,0.0,0.54,0.0,0.0,0.0,2.06,0.81,0.0,0.57,0.0,0.0,0.17,0.22,0.13,0.87,0.2,0.0,0.3,0.0,0.0,0.0
hsa-miR-490-3p,1.05,0.0,0.68,0.0,0.0,0.45,2.06,1.3,0.0,1.58,0.16,0.34,0.17,0.65,0.13,2.74,0.61,0.79,0.9,3.62,0.0,0.79
hsa-miR-490-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-5p,0.26,10.11,0.14,0.0,0.0,0.0,0.95,1.63,1.08,0.86,0.0,0.17,0.17,1.08,0.0,1.88,2.22,0.2,0.6,2.01,0.17,0.0
hsa-miR-493-3p,30.45,41.46,7.72,8.74,2.45,9.23,26.44,6.83,7.75,14.62,2.8,5.05,17.06,27.57,3.88,49.2,19.16,20.52,21.34,37.59,5.13,35.76
hsa-miR-493-5p,32.03,27.23,15.98,9.97,0.98,3.83,38.94,29.12,7.13,40.27,7.0,4.04,19.42,53.86,5.88,194.92,56.69,30.39,70.34,66.13,18.19,88.99
hsa-miR-494-3p,10.76,14.85,5.55,5.69,1.8,3.83,12.98,9.6,2.32,11.61,1.4,2.86,5.07,38.78,2.75,61.46,27.03,8.49,23.3,26.53,7.94,17.08
hsa-miR-494-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-495-3p,14.18,28.26,22.89,15.25,1.31,9.45,7.76,6.67,2.94,12.47,6.69,4.37,9.79,17.02,4.75,45.16,8.47,7.5,21.49,26.13,1.32,7.35
hsa-miR-496,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.29,0.0,0.0,0.17,0.0,0.0,0.29,0.0,0.0,0.0,1.21,0.0,0.0
hsa-miR-497-3p,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.8,0.0,0.0
hsa-miR-497-5p,6.56,14.44,8.4,6.71,1.31,6.3,33.09,14.48,10.69,28.66,4.2,5.21,6.75,20.25,3.0,43.28,17.75,3.95,8.27,37.79,11.57,35.56
hsa-miR-4999-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.15,0.0,0.0,0.17,0.0,0.0,0.29,0.4,0.2,0.15,0.2,0.17,0.0
hsa-miR-499a-5p,17.06,4.54,2.71,5.69,1.47,0.0,9.82,1.46,6.66,11.75,0.47,2.69,5.4,4.52,2.75,16.01,4.84,4.14,3.61,9.04,2.31,4.77
hsa-miR-5000-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.16,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
hsa-miR-5000-5p,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5001-5p,0.26,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.86,0.0,1.3,0.0,0.2,0.0,0.4,0.0,0.0
hsa-miR-5002-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.39,0.0,0.0,0.0,0.0
hsa-miR-5003-3p,0.53,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5004-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.13,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,0.0,0.27,0.0,0.0,0.0,0.32,0.0,0.31,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.2,0.2,0.15,0.0,0.0,0.6
hsa-miR-500a-3p,40.95,13.82,17.34,26.84,1.47,16.2,65.54,36.28,17.36,82.55,11.2,6.9,37.15,55.36,5.5,143.12,56.08,28.81,179.31,59.9,13.39,43.5
hsa-miR-500a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.16,0.0,0.0,0.0,0.0,0.17,0.22,0.5,0.29,2.02,0.0,0.0,4.02,0.17,0.0
hsa-miR-500b-3p,2.1,0.0,0.14,0.0,0.0,0.0,0.63,0.0,0.31,1.0,0.16,0.17,0.0,0.0,0.13,2.45,1.41,0.99,2.71,1.81,0.0,1.79
hsa-miR-500b-5p,0.0,0.0,0.27,0.0,0.0,0.23,0.16,0.49,0.0,0.43,0.0,0.0,0.17,0.0,0.0,0.29,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-501-3p,61.43,8.04,17.2,20.54,0.82,8.1,36.41,19.52,21.23,74.96,8.4,4.37,29.38,35.54,5.13,123.79,34.29,21.9,158.12,38.79,13.23,32.78
hsa-miR-501-5p,1.31,0.0,0.68,1.02,0.33,0.45,3.8,3.74,1.24,6.31,0.16,1.51,5.91,6.89,1.5,11.4,2.62,1.58,4.51,5.43,1.32,2.58
hsa-miR-5010-3p,0.0,0.0,0.27,0.2,0.0,0.0,0.32,0.33,0.0,0.0,0.0,0.0,0.17,0.0,0.38,0.14,0.4,0.0,0.0,0.8,0.33,0.0
hsa-miR-5010-5p,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.16,0.0,0.29,0.0,2.02,0.68,0.22,0.13,0.0,0.2,0.0,0.0,0.0,0.0,0.4
hsa-miR-502-3p,37.28,12.99,19.1,5.49,2.13,4.73,34.99,13.01,17.2,30.53,2.8,2.02,27.86,19.17,5.5,65.36,21.38,22.1,70.04,32.36,13.39,22.05
hsa-miR-502-5p,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-503-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-503-5p,7.61,1.44,0.95,0.41,0.0,1.13,6.17,1.14,1.24,11.32,3.73,1.85,1.01,4.09,0.5,6.2,1.01,1.38,12.93,5.02,1.16,2.38
hsa-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-504-5p,9.45,3.3,3.79,4.47,0.98,4.5,5.07,6.18,4.18,2.87,0.47,3.03,5.74,5.82,1.88,11.69,8.07,4.14,4.36,23.32,3.14,7.35
hsa-miR-505-3p,0.79,5.78,0.41,0.0,0.16,0.0,4.12,1.79,1.24,0.29,0.31,1.01,0.84,1.29,1.0,4.47,1.41,0.39,2.4,8.84,1.49,2.98
hsa-miR-505-5p,3.68,0.83,0.41,2.85,0.65,11.25,1.42,2.77,0.93,1.15,0.16,3.03,2.87,4.09,5.38,4.62,2.62,2.76,2.71,14.87,0.33,17.48
hsa-miR-506-3p,3.94,12.79,0.41,1.22,0.33,0.23,24.7,10.09,5.11,0.72,0.16,2.86,0.34,0.43,0.38,0.0,0.0,13.81,0.45,0.0,0.17,0.0
hsa-miR-506-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0
hsa-miR-508-3p,0.53,58.37,1.08,3.66,0.82,0.0,51.61,22.78,13.79,4.16,0.0,6.56,0.34,1.08,0.0,1.3,0.81,18.75,4.81,0.0,0.33,0.99
hsa-miR-508-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.14,1.55,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.79,0.3,0.0,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,3.41,142.12,1.08,4.88,1.14,6.3,35.78,25.22,9.76,3.73,0.0,24.56,2.2,1.08,0.5,0.14,1.21,92.55,6.61,2.01,0.66,4.97
hsa-miR-509-3p,11.03,182.13,0.81,10.17,2.62,9.68,132.66,84.92,31.46,14.33,1.71,36.16,1.35,1.72,1.38,1.01,1.41,104.39,16.08,0.8,1.32,2.58
hsa-miR-509-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.06,2.28,0.62,0.29,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-5090,0.26,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-5091,0.0,2.27,0.0,0.0,0.0,0.68,1.27,0.16,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-510-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-511-3p,1.84,2.27,1.63,1.22,0.33,0.45,5.86,1.46,0.93,14.33,0.31,0.0,3.72,2.8,0.63,11.83,1.61,0.59,9.17,1.21,0.5,2.19
hsa-miR-511-5p,225.76,150.37,100.5,87.24,13.41,80.56,266.91,63.93,50.52,241.5,44.01,57.52,207.37,84.45,31.88,282.06,61.53,124.72,232.06,244.21,19.84,128.53
hsa-miR-512-3p,0.0,2.89,0.0,0.0,0.0,0.68,0.16,0.0,0.15,0.72,0.0,0.34,0.0,0.22,0.13,0.0,0.0,0.2,0.0,0.8,0.0,0.0
hsa-miR-513a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.65,1.55,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0
hsa-miR-513b-5p,0.0,0.0,0.0,0.0,0.0,0.68,0.79,0.16,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.58,0.15,0.6,0.0,0.0
hsa-miR-513c-5p,0.0,5.78,0.0,0.2,0.0,1.35,3.8,2.28,1.24,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,2.37,1.05,0.0,0.0,1.99
hsa-miR-514a-3p,2.1,46.0,3.39,10.17,3.11,3.38,94.51,18.55,15.96,7.74,0.47,14.13,1.69,1.29,2.88,1.15,1.82,41.64,6.46,4.62,1.32,2.19
hsa-miR-514a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-514b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-516a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.57,0.0,0.17,0.0,0.0,0.0,1.3,0.61,0.0,0.15,0.0,0.0,0.6
hsa-miR-516b-5p,1.58,4.33,0.0,0.2,0.16,0.68,1.74,0.0,4.18,4.01,0.0,3.7,1.18,0.0,0.0,0.58,1.41,1.18,3.46,2.41,0.17,4.17
hsa-miR-517a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-517b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
hsa-miR-5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5187-3p,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5188,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5189-5p,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
hsa-miR-518c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518e-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
hsa-miR-5193,0.53,0.0,0.14,0.0,0.0,0.9,0.0,0.16,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.14,0.0,0.0,0.0,0.4,0.0,0.99
hsa-miR-5196-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.14,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
