miRNA,SRR17622163,SRR17622164,SRR17622165,SRR17622166,SRR17622167,SRR17622168,SRR17622169,SRR17622170,SRR17622171,SRR17622172,SRR17622173,SRR17622174,SRR17622175,SRR17622176,SRR17622177,SRR17622178,SRR17622179,SRR17622180,SRR17622181
hsa-miR-655-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-656-3p,4.37,3.72,6.65,2.44,8.38,5.44,4.56,3.11,4.65,7.27,3.16,2.31,6.29,1.34,0.89,0.0,5.17,1.48,6.69
hsa-miR-658,3.86,1.24,1.48,0.89,1.17,1.87,0.31,1.7,1.86,0.0,0.9,2.02,1.73,0.13,1.33,2.37,0.34,0.42,1.23
hsa-miR-659-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-5p,1.03,2.48,0.99,1.77,0.17,1.12,0.47,0.0,0.74,0.0,0.45,0.0,0.22,0.0,0.89,0.0,0.0,0.0,0.18
hsa-miR-660-3p,0.0,0.0,0.25,0.66,2.68,3.94,6.45,0.0,0.74,0.65,0.0,0.0,0.87,0.13,0.0,0.59,0.0,0.0,0.53
hsa-miR-660-5p,36.0,3.72,18.97,36.31,148.43,191.62,308.94,43.31,103.9,52.0,10.59,1.16,45.75,17.59,3.1,17.15,26.56,26.06,16.72
hsa-miR-664a-3p,4.89,2.48,5.67,5.31,13.74,4.5,2.83,8.21,5.39,3.39,1.58,0.0,8.89,1.34,0.89,1.77,1.72,2.54,2.82
hsa-miR-664a-5p,7.2,7.03,10.84,5.98,18.43,11.62,7.08,10.19,11.52,4.68,2.48,4.62,14.53,1.48,1.77,6.8,6.21,4.24,4.4
hsa-miR-664b-3p,0.0,0.0,0.0,0.0,0.34,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.64,0.0
hsa-miR-664b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-665,0.77,0.0,0.49,0.0,0.17,0.37,0.63,0.0,0.0,0.48,0.23,0.0,0.0,0.27,0.0,0.0,0.34,0.64,0.0
hsa-miR-668-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.88
hsa-miR-670-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-671-3p,0.0,2.07,10.84,2.21,2.35,3.0,1.42,1.7,1.3,0.65,1.13,0.58,4.34,0.27,0.44,2.37,1.38,1.06,1.76
hsa-miR-671-5p,0.77,2.48,1.97,0.0,1.01,2.44,1.73,1.13,0.56,0.48,0.68,3.18,0.22,1.21,2.22,0.0,1.38,1.06,1.76
hsa-miR-6716-3p,0.51,0.83,1.48,1.11,1.68,1.12,0.0,0.0,0.37,0.81,0.45,0.0,0.0,0.0,0.0,0.0,0.69,0.21,0.18
hsa-miR-6716-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-6721-5p,0.0,0.0,0.0,0.0,0.84,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6724-5p,0.0,0.41,0.49,0.44,0.67,1.31,0.79,0.0,0.37,0.32,0.45,0.0,0.87,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-6726-3p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6726-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0
hsa-miR-6728-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6729-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6729-5p,0.0,2.89,0.49,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6730-3p,1.03,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6733-5p,0.51,0.0,0.49,0.44,0.0,0.19,0.0,0.85,0.56,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-6734-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6734-5p,0.0,0.0,0.25,0.0,0.34,0.0,0.47,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
hsa-miR-6735-5p,0.51,0.0,0.0,0.66,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-6736-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6739-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6740-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6740-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6741-3p,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6741-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0
hsa-miR-6745,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6746-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6747-3p,0.0,0.0,0.49,0.22,0.34,0.19,0.0,0.0,0.19,0.0,0.23,0.0,0.43,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6747-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-675-3p,6.17,1.24,5.91,3.76,5.19,2.62,1.89,1.7,6.32,6.94,1.8,0.87,1.73,3.22,0.44,0.59,4.14,2.12,3.52
hsa-miR-675-5p,1.03,0.83,3.7,0.89,0.84,0.37,1.73,1.7,0.56,1.61,0.68,0.29,0.43,0.54,0.89,1.18,3.1,0.85,2.64
hsa-miR-6750-5p,0.26,0.0,0.0,0.66,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6753-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6755-5p,0.0,0.0,0.0,0.22,0.0,0.37,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6756-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6757-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6757-5p,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.18
hsa-miR-676-3p,0.26,0.0,1.48,0.44,0.84,1.87,1.1,1.7,0.93,0.32,0.0,0.0,0.0,0.13,0.44,0.0,0.0,0.0,0.0
hsa-miR-676-5p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6761-5p,0.51,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.87,0.0,0.0,0.0,1.03,0.42,0.0
hsa-miR-6762-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-6762-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6763-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6764-5p,0.0,0.0,0.49,0.0,0.34,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6766-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-6767-5p,0.26,0.0,0.25,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6768-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-6770-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6770-5p,0.0,0.0,0.49,0.0,0.34,0.0,0.47,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6774-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6777-5p,0.51,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.13,0.44,0.0,0.0,0.0,0.88
hsa-miR-6779-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-6780a-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780a-5p,0.51,1.65,0.74,0.0,0.17,0.0,0.16,0.28,0.37,0.0,0.23,0.0,0.0,0.13,0.0,1.18,0.34,0.0,0.18
hsa-miR-6783-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6783-5p,0.77,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6785-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6786-3p,0.0,0.0,0.25,0.0,0.0,0.56,0.0,0.0,0.0,0.16,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6788-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0
hsa-miR-6789-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6791-5p,0.26,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6793-5p,0.0,0.0,0.0,0.22,0.34,0.19,0.16,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6795-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6796-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6798-3p,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6800-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6804-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-6805-5p,0.26,0.0,0.25,0.0,0.0,0.37,0.0,0.57,0.37,0.32,0.0,0.0,0.22,0.13,0.0,0.0,0.0,0.0,0.35
hsa-miR-6806-3p,1.8,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.43,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-6807-3p,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6808-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-3p,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-5p,1.03,0.0,1.23,0.44,0.34,0.75,0.31,0.0,0.56,0.65,0.23,0.0,0.87,0.4,0.0,0.59,0.34,0.85,0.18
hsa-miR-6810-5p,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6812-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6815-5p,0.77,0.0,0.49,0.66,0.0,0.19,0.16,0.28,0.19,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.42,0.7
hsa-miR-6816-3p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.85,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-5p,0.77,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6821-5p,0.51,0.0,0.0,0.0,0.0,0.56,0.16,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.21,0.0
hsa-miR-6824-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-5p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6826-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.0,1.24,0.99,0.0,0.0,0.37,0.16,0.0,0.56,0.48,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
hsa-miR-6832-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6833-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.64,0.0
hsa-miR-6840-5p,0.51,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6842-3p,3.34,0.0,1.97,0.22,0.67,0.75,0.16,0.57,0.37,0.65,2.03,0.0,0.87,0.27,0.44,0.0,0.0,0.0,0.18
hsa-miR-6842-5p,0.51,1.24,0.49,0.66,0.0,0.75,0.0,0.0,0.37,0.48,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6843-3p,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6845-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6847-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.35
hsa-miR-6848-5p,0.0,0.0,0.74,0.22,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6852-5p,0.0,0.0,0.0,0.22,0.0,0.37,0.47,0.0,0.19,0.16,0.23,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6855-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6855-5p,0.26,0.0,0.25,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,1.08,0.13,0.0,0.0,0.34,0.0,0.0
hsa-miR-6856-5p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6857-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,0.0,1.24,0.25,0.0,0.34,0.0,0.16,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.53
hsa-miR-6862-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-6862-5p,1.8,0.0,0.0,0.0,0.0,0.19,0.31,0.0,0.0,0.0,0.68,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6863,0.0,0.0,0.0,0.0,1.34,1.12,0.94,1.13,3.16,2.1,0.0,0.0,5.42,0.0,0.0,0.89,0.0,0.21,0.18
hsa-miR-6865-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-6866-5p,1.8,0.0,1.23,0.44,0.84,2.44,1.73,0.28,2.6,0.65,0.45,0.0,2.38,0.27,0.0,1.18,2.41,0.21,0.18
hsa-miR-6867-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6868-3p,0.0,0.0,0.49,0.0,0.0,0.19,0.31,0.0,0.56,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.69,0.0,0.18
hsa-miR-6871-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,0.0,0.41,0.49,0.0,0.17,0.0,0.0,0.57,0.0,0.32,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6874-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6875-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-6877-5p,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.74,0.16,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6880-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-3p,0.77,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6883-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0
hsa-miR-6884-5p,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.18
hsa-miR-6887-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-6890-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-6892-3p,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6894-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6895-5p,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0
hsa-miR-7-1-3p,0.51,0.0,1.23,0.0,1.01,1.12,1.42,2.26,0.74,0.65,0.0,0.0,1.08,0.4,0.0,1.48,0.34,0.0,0.0
hsa-miR-7-5p,567.25,41.35,233.11,72.41,119.95,15.75,219.55,174.66,152.04,76.87,87.45,17.63,156.1,11.28,85.53,83.39,21.39,81.78,36.25
hsa-miR-708-3p,4.63,7.44,4.44,7.31,12.23,21.56,13.06,15.85,11.34,12.6,1.13,3.47,8.46,3.62,0.89,6.8,12.76,5.72,1.41
hsa-miR-708-5p,4.63,1.65,2.71,3.99,3.85,7.31,10.7,6.23,10.97,9.04,0.23,1.44,6.07,2.42,0.0,3.84,8.28,1.48,1.58
hsa-miR-7106-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-7108-3p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7109-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.34,0.0,0.18
hsa-miR-7111-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-7112-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7113-5p,0.0,0.0,0.0,0.44,0.0,0.37,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7161-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,0.77,0.0,0.0,0.0,0.17,0.75,0.63,0.28,0.74,0.48,0.45,0.0,0.0,0.13,0.0,0.0,0.0,0.42,1.06
hsa-miR-744-5p,56.83,29.77,79.59,54.47,53.94,70.31,50.83,57.18,52.6,35.04,27.72,39.59,60.92,5.1,11.97,41.7,70.37,27.12,38.89
hsa-miR-758-3p,1.54,0.0,0.74,0.66,2.35,2.25,1.73,0.0,1.86,2.1,0.23,0.0,0.43,0.94,0.0,0.0,1.38,0.0,0.35
hsa-miR-758-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-760,3.34,0.83,1.97,1.33,2.85,2.81,1.26,1.7,2.04,1.29,1.13,2.02,0.65,1.48,0.44,1.18,2.41,0.42,1.41
hsa-miR-765,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.16,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-766-3p,0.77,0.41,0.25,0.22,0.17,0.94,0.63,0.28,0.19,0.16,0.0,0.0,0.43,0.0,0.0,0.0,0.34,0.42,0.35
hsa-miR-766-5p,3.34,3.72,2.71,1.11,0.67,1.12,0.47,0.57,1.49,0.0,0.23,0.0,0.65,0.0,0.0,2.07,1.38,0.21,1.06
