miRNA,SRR17237638,SRR17237639,SRR17237640,SRR17237641,SRR17237642,SRR17237643,SRR17237644,SRR17237645,SRR17237646,SRR17237647,SRR17237648,SRR17237649,SRR17237650,SRR17237651,SRR17237652,SRR17237653,SRR17237654,SRR17237655,SRR17237656,SRR17237657,SRR17237658,SRR17237659,SRR17237660,SRR17237661,SRR17237662,SRR17237663,SRR17237664,SRR17237665
hsa-miR-4732-5p,0.0,0.15,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4742-3p,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4744,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4746-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-3p,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4757-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.2,0.39
hsa-miR-4758-5p,0.0,0.15,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-3p,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.16,0.0,0.14,0.0,0.29,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.35,0.19,0.51,0.36,0.0,0.2,0.0,0.44,0.13,0.2,0.0,0.21,0.4,0.0
hsa-miR-4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.2
hsa-miR-4781-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4782-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.13,0.0,0.19,0.0,0.0,0.0
hsa-miR-4786-5p,0.0,0.0,0.16,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4787-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4796-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4798-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.15,0.0,0.0,0.14,0.28,0.14,0.14,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.34,0.18,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.2
hsa-miR-4802-3p,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4802-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,2.14,0.73,3.41,1.51,0.56,0.85,0.58,1.57,1.17,0.17,0.98,0.16,1.38,0.47,3.28,2.47,4.23,3.03,3.36,4.6,4.13,13.5,0.79,0.2,2.27,2.11,2.42,2.34
hsa-miR-483-5p,4.64,6.0,10.87,8.58,7.15,54.17,12.75,7.29,4.18,7.83,1.47,1.55,3.03,2.21,7.43,3.23,3.38,6.06,2.3,5.4,7.13,5.75,1.58,1.41,1.52,2.74,3.83,3.32
hsa-miR-484,8.03,3.8,4.87,5.55,0.98,0.99,3.77,1.43,5.68,3.83,6.2,0.78,3.72,2.05,8.82,4.76,7.95,9.63,5.3,9.0,6.94,8.63,3.43,4.22,7.96,12.45,8.66,11.92
hsa-miR-485-3p,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.36,0.0,0.0,0.0,0.22,0.13,0.0,0.19,0.0,0.2,0.0
hsa-miR-485-5p,0.36,0.29,0.65,0.34,0.14,0.14,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.17,0.0,0.34,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-3p,0.18,0.0,0.16,0.34,0.0,0.0,0.14,0.0,0.0,0.5,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-5p,7.14,4.68,10.54,8.92,1.54,0.14,0.0,4.58,0.0,1.83,8.65,0.47,0.0,0.0,1.04,0.76,0.17,5.88,3.0,0.2,3.38,0.22,3.16,1.21,0.0,0.0,3.42,2.93
hsa-miR-487a-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,0.71,0.0,0.16,0.5,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.17,0.0,1.01,0.18,0.18,0.0,0.19,0.0,0.26,0.0,0.0,0.0,0.0,0.39
hsa-miR-489-3p,0.89,0.29,0.65,0.17,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.31,0.28,0.16,0.69,0.0,0.34,0.36,0.0,0.4,0.38,0.44,0.0,0.4,0.19,1.69,0.6,1.37
hsa-miR-490-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-492,0.0,0.0,0.16,0.0,0.28,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-3p,0.71,0.29,0.49,0.0,0.14,0.14,0.43,0.14,0.17,0.5,0.0,0.78,0.14,0.16,1.56,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.2
hsa-miR-493-5p,1.79,1.46,1.3,1.01,0.98,0.0,0.29,0.43,0.5,3.17,0.98,0.16,0.14,0.0,1.73,0.38,5.07,1.6,0.71,0.2,1.13,0.22,0.0,0.0,0.38,0.21,0.4,0.2
hsa-miR-494-3p,0.54,0.15,0.49,0.17,0.0,0.0,0.29,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.52,0.0,1.18,0.36,0.88,0.4,0.19,0.22,0.26,0.0,0.19,0.42,0.4,0.0
hsa-miR-494-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,1.25,0.44,0.49,1.01,0.84,0.28,0.14,0.14,0.67,1.83,0.16,0.47,0.14,0.0,3.11,0.19,4.57,2.67,0.88,1.0,1.88,0.44,1.45,0.6,0.76,1.06,1.01,0.78
hsa-miR-496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-497-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-498-3p,7.5,4.68,3.08,4.21,0.98,7.09,1.74,1.29,2.51,1.67,1.8,0.62,3.58,0.16,3.11,3.61,2.03,1.6,3.0,6.2,5.44,5.09,2.24,2.82,1.52,4.64,3.62,5.86
hsa-miR-498-5p,119.45,117.33,51.59,94.72,43.2,6.81,49.83,73.22,49.66,43.17,69.37,56.43,36.34,70.25,189.99,64.5,97.76,95.72,64.48,129.21,96.85,106.2,36.25,57.73,74.06,97.08,92.83,143.0
hsa-miR-4999-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4999-5p,0.18,0.0,0.16,0.17,0.0,0.0,0.14,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.34,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-499a-5p,0.0,0.15,1.3,0.17,0.0,0.0,0.43,0.0,0.0,0.17,0.82,0.0,0.14,0.0,0.35,0.0,0.34,0.36,0.53,0.6,0.38,0.44,0.0,0.0,1.52,0.21,0.0,0.2
hsa-miR-499b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5000-3p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-5004-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,0.0,0.0,0.34,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,0.89,2.19,2.11,1.85,0.56,0.85,1.45,0.57,1.67,0.67,1.8,0.16,2.2,0.16,3.11,1.52,2.54,0.89,0.0,2.0,1.31,2.43,0.53,1.81,2.27,4.22,2.62,6.64
hsa-miR-500a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.19,0.0,0.0,0.0,0.0,0.19,0.22,0.0,0.0,0.0,0.21,0.2,0.0
hsa-miR-500b-3p,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500b-5p,0.18,0.0,0.49,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.38,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.95,0.63,0.0,0.59
hsa-miR-501-3p,4.11,2.63,3.08,1.85,0.28,0.71,1.3,0.14,1.17,2.33,1.47,1.09,1.65,1.42,3.46,1.33,3.38,3.03,1.24,1.8,3.19,1.99,1.58,2.41,2.08,5.49,3.83,3.71
hsa-miR-501-5p,0.36,0.29,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.16,0.0,0.0,0.0,0.0,0.35,0.2,0.38,0.44,0.13,0.0,0.19,0.63,0.2,0.39
hsa-miR-5010-3p,0.36,0.15,0.0,0.0,0.0,0.0,0.14,0.0,0.17,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-5010-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.2,0.0
hsa-miR-502-3p,3.93,2.49,1.62,1.85,0.0,0.71,2.03,0.43,0.5,0.33,0.65,0.16,0.83,0.16,1.73,1.14,1.35,0.89,0.35,0.8,1.5,2.88,0.79,0.2,0.76,2.11,0.4,2.34
hsa-miR-503-3p,4.29,2.78,1.62,5.05,0.56,4.96,1.3,0.86,1.0,1.5,1.14,1.09,1.51,0.32,0.86,0.19,0.85,0.71,1.24,0.6,1.69,1.55,0.13,0.8,0.19,1.48,0.2,0.59
hsa-miR-503-5p,35.89,21.8,9.57,14.13,4.07,2.41,8.4,7.72,9.03,9.83,20.73,11.32,6.61,12.95,43.39,15.6,21.14,23.71,8.13,11.4,17.27,23.45,6.59,9.05,22.73,48.96,19.93,37.31
hsa-miR-504-5p,0.0,0.0,0.16,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-3p,1.25,0.44,0.32,0.5,0.28,0.43,0.14,0.0,0.5,0.5,0.49,0.0,0.0,0.0,0.52,0.19,0.85,0.0,0.88,0.2,0.19,0.0,0.0,0.2,0.76,0.84,0.4,0.59
hsa-miR-505-5p,0.18,0.15,0.16,0.17,0.0,0.0,0.0,0.14,0.33,0.33,0.0,0.16,0.28,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.13,0.4,0.0,0.0,0.0,0.39
hsa-miR-506-3p,1.25,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.17,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.19,0.0,0.0,0.2
hsa-miR-508-3p,1.25,0.73,0.97,0.17,0.0,0.0,0.43,0.43,0.33,0.17,0.49,0.16,0.28,0.16,0.52,0.19,0.34,0.36,0.18,0.8,0.56,0.66,0.13,0.0,0.19,0.21,0.4,0.39
hsa-miR-508-5p,0.18,0.29,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.42,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,1.25,1.32,0.97,0.84,0.56,0.0,0.43,0.86,0.17,0.17,0.33,0.0,0.28,0.32,2.77,0.19,0.34,0.18,0.18,0.6,0.38,0.66,0.13,0.2,0.0,0.21,0.0,0.59
hsa-miR-509-3p,1.96,0.59,0.0,0.5,0.28,0.14,0.0,0.29,0.5,0.17,0.33,0.16,0.0,0.16,0.86,0.57,0.34,1.07,0.0,0.2,0.75,0.22,0.13,0.0,0.0,0.63,0.2,0.98
hsa-miR-509-5p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-510-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-3p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.36,0.29,0.0,0.34,0.28,0.28,0.14,0.0,0.0,0.17,0.0,0.31,0.14,0.16,0.52,0.0,1.01,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.63,0.2,0.39
hsa-miR-512-3p,945.4,902.66,493.32,482.53,109.12,679.55,429.34,180.76,234.75,214.52,411.82,51.78,273.36,93.78,801.1,250.95,387.64,498.03,244.69,649.85,469.03,504.88,132.75,181.24,335.27,381.15,401.72,661.06
hsa-miR-512-5p,2.5,2.34,1.62,2.69,0.7,0.99,1.01,1.86,2.51,0.67,4.08,0.47,2.89,0.32,7.61,9.32,4.9,5.7,4.24,18.4,4.13,22.35,6.99,6.84,13.83,17.09,10.87,10.55
hsa-miR-513a-5p,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
hsa-miR-513c-5p,0.0,0.15,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.4,0.0
hsa-miR-514a-3p,2.86,3.22,1.78,0.67,0.42,0.71,1.45,0.57,0.33,0.5,1.63,0.47,1.93,0.32,3.28,1.14,2.88,1.78,0.35,0.4,4.13,1.55,0.26,1.01,1.89,3.38,3.02,6.45
hsa-miR-514a-5p,0.36,0.15,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-3p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-515-3p,3.57,4.68,3.89,3.03,0.56,10.35,3.19,0.86,1.0,2.5,1.31,0.16,1.79,0.47,5.88,1.9,4.06,6.06,2.3,9.4,4.32,8.41,2.11,3.22,5.11,5.7,7.45,12.11
hsa-miR-515-5p,150.16,27.65,31.15,29.27,11.22,7.66,35.78,22.02,19.56,26.0,52.72,8.22,25.05,7.74,55.32,41.1,56.49,41.89,60.42,84.41,66.44,67.48,30.06,50.69,56.45,74.92,83.36,88.49
hsa-miR-516a-3p,0.36,4.54,0.32,0.67,0.28,0.43,0.29,2.0,0.0,0.0,0.33,0.0,0.55,0.0,0.35,0.19,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.0,1.06,0.6,0.98
hsa-miR-516a-5p,1459.26,1625.67,1087.54,1145.24,258.22,221.79,761.35,340.64,801.73,563.21,906.07,115.34,805.63,172.87,1220.33,647.26,1077.52,1013.35,762.85,1618.54,1077.9,1174.58,449.81,826.76,1104.87,1493.13,1438.34,1993.53
hsa-miR-516b-3p,0.18,0.73,0.81,0.17,0.14,0.99,0.72,0.0,0.0,0.17,0.16,0.0,0.14,0.0,0.52,0.0,0.0,0.36,0.35,0.6,0.75,0.22,0.13,0.8,0.19,0.0,0.6,0.2
hsa-miR-516b-5p,6942.77,7554.11,5020.14,4049.49,1746.36,4904.49,5479.06,2390.62,2442.15,4684.35,4601.67,1385.03,3087.77,2267.97,7384.19,2383.96,4496.8,3942.35,2076.74,3861.33,5467.57,4325.53,2116.15,3115.34,3451.37,4662.59,3904.43,7172.03
hsa-miR-517-5p,28.03,8.49,9.08,6.23,2.52,4.25,8.4,2.43,2.51,4.67,11.43,0.47,4.96,2.21,14.18,5.9,16.91,8.38,6.71,13.6,16.7,11.95,1.85,6.84,5.68,8.44,12.28,21.29
hsa-miR-517a-3p,362.98,1130.89,738.76,179.52,36.19,189.32,734.4,62.06,522.67,85.34,14.36,27.75,97.45,331.84,499.61,1389.66,2149.97,2114.4,28.62,2472.21,92.53,3548.96,43.64,1848.44,2101.58,82.31,2326.35,3676.85
hsa-miR-517b-3p,2821.21,176.14,62.78,705.28,225.12,7.37,143.69,569.88,14.88,588.38,1360.65,216.27,536.12,10.58,3528.9,221.27,219.19,86.27,1118.49,441.44,2286.8,57.3,961.05,65.58,297.01,3200.06,454.88,663.6
hsa-miR-517c-3p,296.92,184.34,73.81,87.82,19.92,22.26,72.14,37.18,47.32,57.5,110.34,20.93,87.13,27.15,392.43,159.44,281.43,237.07,122.43,343.63,274.78,286.73,76.2,178.63,213.66,364.68,302.25,503.41
hsa-miR-5187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.22,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-518a-3p,60.71,134.89,60.02,83.45,20.2,503.14,79.23,24.31,65.88,34.5,34.77,7.13,97.73,13.73,157.32,73.63,98.94,84.49,62.54,194.02,133.45,120.8,35.46,99.98,84.48,153.85,175.99,206.48
