miRNA,SRR29398645,SRR29398646,SRR29398647,SRR29398648,SRR29398649,SRR29398650,SRR29398651,SRR29398652,SRR29398653,SRR29398654,SRR29398655,SRR29398656,SRR29398657,SRR29398658,SRR29398659,SRR29398660,SRR29398661,SRR29398662,SRR29398663,SRR29398664,SRR29398665,SRR29398666,SRR29398667,SRR29398668,SRR29398669,SRR29398670,SRR29398671,SRR29398672,SRR29398673,SRR29398674,SRR29398675,SRR29398676,SRR29398677,SRR29398678,SRR29398679,SRR29398680,SRR29398681,SRR29398682,SRR29398683,SRR29398684,SRR29398685,SRR29398686,SRR29398687,SRR29398688,SRR29398689,SRR29398690,SRR29398691,SRR29398692,SRR29398693,SRR29398694,SRR29398695,SRR29398696,SRR29398697,SRR29398698,SRR29398699,SRR29398700,SRR29398701,SRR29398702,SRR29398703,SRR29398704,SRR29398705,SRR29398706,SRR29398707,SRR29398708,SRR29398709,SRR29398710,SRR29398711,SRR29398712,SRR29398713,SRR29398714,SRR29398715,SRR29398716,SRR29398717,SRR29398718,SRR29398719,SRR29398720,SRR29398721,SRR29398722,SRR29398723,SRR29398724,SRR29398725,SRR29398726,SRR29398727,SRR29398728,SRR29398729,SRR29398730,SRR29398731,SRR29398732,SRR29398733,SRR29398734,SRR29398735,SRR29398736,SRR29398737,SRR29398738,SRR29398739,SRR29398740,SRR29398741,SRR29398742,SRR29398743
hsa-miR-941,3.14,0.0,2.62,7.8,2.78,0.88,1.68,2.37,0.0,15.61,1.53,2.28,1.17,1.31,0.0,0.0,0.0,0.0,0.0,3.83,2.25,0.0,0.63,9.61,1.71,7.42,4.57,2.41,2.78,5.21,9.45,1.73,0.0,2.87,4.78,0.0,0.0,0.0,0.0,9.96,6.7,0.0,7.49,3.54,0.0,0.0,0.0,0.0,2.73,7.76,1.91,0.0,6.16,2.41,2.04,4.78,5.64,1.5,1.72,0.0,3.38,31.48,0.0,0.0,0.0,16.35,8.94,1.19,3.64,0.0,10.08,3.1,0.0,7.73,6.76,2.99,4.76,1.39,11.34,3.23,0.0,5.02,13.25,0.0,0.8,0.0,31.47,126.07,25.12,0.0,0.0,18.37,0.0,3.66,0.0,0.0,0.0,0.0,0.0
hsa-miR-942-3p,0.0,0.0,0.0,0.0,0.56,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.98,0.14,0.24,0.24,0.33,0.91,1.26,2.31,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-942-5p,10.67,3.05,8.5,8.96,11.68,13.25,16.85,9.46,6.83,1.73,10.23,13.66,1.17,16.21,7.25,3.67,0.0,0.0,0.0,5.47,21.18,21.0,1.89,30.35,20.82,27.3,5.53,6.52,12.92,26.05,23.63,18.45,0.0,2.87,32.96,0.0,0.0,0.0,0.0,9.96,4.92,4.02,7.49,17.69,6.63,0.0,1.85,0.0,3.64,3.88,4.79,28.95,32.01,27.51,34.01,41.59,27.71,13.09,3.44,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,12.13,0.0,3.1,7.23,11.76,10.31,17.74,8.71,0.0,4.65,0.0,4.84,288.1,5.58,4.42,0.0,15.24,0.0,8.58,0.0,20.55,12.88,0.0,27.55,0.0,18.31,0.0,24.24,0.0,0.0,0.0
hsa-miR-943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-95-3p,0.63,0.0,1.96,0.78,4.45,1.77,0.84,0.0,1.37,0.0,2.56,5.12,7.03,7.01,5.18,1.84,0.0,0.0,0.0,2.19,5.41,0.0,0.0,7.53,6.86,1.32,7.21,7.97,26.16,2.95,23.32,20.18,63.55,8.6,17.68,0.0,0.0,0.0,0.0,3.08,6.7,0.0,3.21,0.59,1.33,0.0,0.0,0.0,4.09,0.0,0.0,0.0,15.08,3.86,26.87,16.58,0.0,4.11,1.72,3.86,0.0,0.0,0.0,0.0,0.0,3.27,0.0,2.96,9.71,0.0,6.2,0.0,0.0,0.0,8.45,6.72,1.59,0.46,0.0,5.25,0.0,6.7,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,2.69,0.0,0.0,0.0
hsa-miR-95-5p,1.88,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,1.89,0.66,0.0,0.27,0.72,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.48,0.0,0.19,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,3.1,0.0,0.0,0.0,0.0,0.5,0.0,0.7,0.0,1.61,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-96-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.14,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.47,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-96-5p,82.19,3.05,179.88,78.73,101.2,55.63,81.7,28.38,13.67,12.14,32.21,30.74,117.1,33.29,45.57,47.72,0.0,0.0,0.0,112.1,74.79,126.02,14.46,85.27,81.31,68.09,25.97,25.83,21.91,46.67,20.79,7.49,0.0,14.33,27.23,0.0,0.0,0.0,31.34,30.35,13.4,0.0,26.74,68.99,38.47,14.58,14.81,11.84,68.21,19.39,24.89,72.38,58.17,102.3,84.68,52.36,128.72,34.03,24.11,3.86,0.0,0.0,101.33,43.08,0.0,0.0,5.96,54.51,36.4,5.04,27.14,79.48,58.79,36.09,54.07,54.48,50.81,177.46,41.6,54.08,0.0,110.51,0.0,0.0,32.08,0.0,72.96,0.0,82.97,62.79,0.0,13.78,0.0,20.14,8.41,14.81,0.0,0.0,0.0
hsa-miR-9718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-98-3p,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.58,0.0,1.21,1.47,0.68,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,2.15,0.48,0.0,2.53,0.98,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,1.21,0.0,1.67,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-98-5p,2.51,0.0,7.85,2.34,4.45,0.88,2.53,0.0,3.42,3.47,0.51,0.0,7.03,3.07,7.25,8.26,0.0,0.0,0.0,7.66,15.77,0.0,8.8,43.78,24.74,12.81,11.78,4.83,68.68,12.69,7.56,4.04,153.27,2.87,69.75,0.0,0.0,69.71,2.24,1.66,10.72,0.0,5.35,4.13,2.65,0.0,7.4,0.0,4.09,3.88,12.44,0.0,28.01,47.29,31.29,65.76,0.49,8.6,5.17,0.0,0.0,12.59,0.0,0.0,0.0,0.0,0.0,5.93,2.43,0.0,6.2,9.29,0.0,12.89,5.91,9.2,4.76,3.25,41.6,8.48,0.0,10.05,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.06,1.83,0.0,290.87,0.0,0.0,0.0
hsa-miR-9851-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9901,3.14,0.0,1.31,1.17,0.56,1.77,1.68,1.18,0.0,1.73,2.05,1.14,1.17,0.88,0.0,4.59,0.0,0.0,0.0,1.64,1.35,0.0,4.4,0.11,1.22,0.34,0.48,0.72,0.16,0.91,0.32,0.0,0.0,2.87,0.0,0.0,0.0,0.0,8.95,4.74,0.45,6.03,0.0,1.18,6.63,0.0,12.96,11.84,0.0,5.82,0.96,0.0,1.85,0.48,0.34,0.0,0.74,1.12,0.0,0.0,10.15,0.0,0.0,0.0,0.0,0.0,2.98,5.33,3.64,15.13,2.33,3.1,0.0,0.0,2.53,1.99,1.59,0.23,3.78,0.0,0.0,0.0,17.67,0.0,0.0,0.0,0.0,0.0,7.61,0.0,0.0,0.0,0.0,1.83,25.24,0.0,0.0,0.0,0.0
hsa-miR-9902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9903,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9983-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9985,1.25,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.0,0.0,1.2,1.71,0.2,1.2,0.97,34.01,1.36,3.78,0.58,7.48,0.0,22.93,0.0,0.0,0.0,0.0,0.47,0.45,0.0,0.0,0.0,1.33,0.0,7.4,0.0,0.0,0.0,0.0,14.48,48.63,3.38,3.4,1.97,0.25,2.24,0.0,584.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,5.04,0.78,0.0,0.0,0.0,0.0,6.47,1.59,0.7,18.91,0.4,0.0,6.7,8.84,0.0,2.41,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0
hsa-miR-9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-99a-3p,5.65,0.0,0.65,2.73,10.56,13.25,4.21,0.0,11.62,12.14,17.89,1.71,19.91,3.94,3.11,7.34,0.0,0.0,0.0,2.73,4.51,0.0,0.0,2.29,3.67,2.1,5.77,7.24,9.32,3.85,2.52,9.8,0.0,2.87,4.78,0.0,0.0,0.0,2.24,4.03,1.34,0.0,0.0,0.0,5.31,0.0,0.0,0.0,3.64,0.0,0.0,0.0,3.69,5.31,5.1,3.65,1.47,6.73,0.0,1.93,3.38,0.0,0.0,0.0,0.0,3.27,0.0,4.15,2.43,0.0,1.55,0.0,0.0,0.0,4.22,8.71,17.47,2.79,11.34,5.25,0.0,11.16,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,0.0,1.35,0.0,0.0,0.0
hsa-miR-99a-5p,323.75,149.48,42.52,217.49,718.38,524.52,141.5,86.33,278.13,289.56,577.24,325.01,485.95,401.71,370.75,188.13,0.0,53.09,0.0,74.37,259.96,63.01,27.67,93.68,115.36,56.0,620.04,143.62,243.98,122.34,282.94,220.22,100.93,169.06,183.45,0.0,111.69,16.03,185.8,188.53,621.09,3.02,249.21,48.94,270.59,51.04,162.88,248.63,486.1,104.71,184.75,318.46,115.12,134.15,174.47,48.8,53.94,268.9,58.55,148.43,10.15,62.96,99.46,43.08,0.0,117.74,32.79,207.98,433.22,141.18,331.14,125.93,540.88,72.17,450.28,403.47,654.24,90.36,207.99,481.08,288.1,518.52,97.2,214.54,83.4,57.34,55.8,9.0,27.4,8.85,0.0,137.75,15.41,335.11,33.66,26.93,0.0,0.0,0.0
hsa-miR-99b-3p,2.51,3.05,0.0,1.17,4.45,0.0,2.53,3.55,4.1,1.73,4.6,5.69,1.17,0.88,2.07,0.0,0.0,0.0,0.0,0.0,3.15,0.0,1.26,2.07,2.45,1.05,4.33,1.93,3.6,4.08,2.52,0.58,0.0,0.0,7.64,0.0,0.0,0.0,2.24,3.08,8.04,0.0,1.07,0.59,2.65,7.29,0.0,0.0,3.18,5.82,0.0,0.0,3.39,0.0,2.72,1.41,0.98,4.11,0.0,0.0,3.38,6.3,0.0,0.0,0.0,0.0,0.0,3.56,1.21,0.0,1.55,0.0,0.0,0.0,1.69,1.74,1.59,0.0,0.0,1.21,0.0,0.56,4.42,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,0.0,0.0,0.0,0.0,0.0
hsa-miR-99b-5p,26.35,0.0,5.89,24.56,21.68,9.71,20.21,1.18,5.47,26.01,22.5,21.06,19.91,33.29,12.43,20.19,0.0,0.0,0.0,10.94,64.43,21.0,5.66,28.17,37.96,11.35,109.39,34.52,107.11,63.21,70.58,64.57,123.36,40.12,86.47,0.0,0.0,96.96,26.86,27.75,55.41,0.0,39.57,10.61,13.26,7.29,1.85,0.0,38.2,1.94,16.27,0.0,63.72,34.26,60.2,52.74,5.15,99.48,18.94,3.86,3.38,0.0,0.0,0.0,0.0,22.89,0.0,21.33,26.7,0.0,18.61,1.03,23.52,23.2,69.27,38.06,20.64,11.15,15.13,26.23,0.0,44.65,0.0,0.0,32.08,52.75,24.32,0.0,9.9,17.71,7.23,13.78,46.23,29.3,25.24,1.35,0.0,0.0,0.0
hsa-mir-1-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-107-3p,0.63,0.0,0.65,1.17,2.22,0.0,0.84,0.0,0.0,0.0,5.11,0.0,1.17,0.88,0.0,1.84,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.86,0.98,0.95,0.0,0.97,1.64,4.53,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,2.23,0.0,2.14,1.77,2.65,0.0,0.0,11.84,0.0,1.94,0.0,0.0,0.31,0.0,2.04,3.09,2.45,0.0,1.72,3.86,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,3.1,0.0,0.0,0.0,1.49,1.59,1.16,0.0,1.21,0.0,1.12,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0
hsa-mir-11400-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-11401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1179-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12121-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.45,0.0,0.0,0.0,0.31,0.0,0.0,0.19,0.98,0.37,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12125-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12126-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
