miRNA,SRR11073563,SRR11073564,SRR11073565,SRR11073566,SRR11073567,SRR11073568,SRR11073569,SRR11073570,SRR11073571,SRR11073572,SRR11073573,SRR11073574,SRR11073575,SRR11073576,SRR11073577,SRR11073578,SRR11073579,SRR11073580,SRR11073581,SRR11073582,SRR11073583,SRR11073584,SRR11073585,SRR11073586,SRR11073587,SRR11073588,SRR11073589,SRR11073590,SRR11073591,SRR11073592,SRR11073593,SRR11073594,SRR11073595,SRR11073596,SRR11073597,SRR11073598,SRR11073599,SRR11073600,SRR11073601,SRR11073602,SRR11073603,SRR11073604,SRR11073605,SRR11073606,SRR11073607,SRR11073608,SRR11073609,SRR11073610,SRR11073611,SRR11073612,SRR11073613,SRR11073614,SRR11073615,SRR11073616,SRR11073617,SRR11073618,SRR11073619,SRR11073620,SRR11073621,SRR11073622,SRR11073623,SRR11073624,SRR11073625,SRR11073626,SRR11073627,SRR11073628,SRR11073629,SRR11073630,SRR11073631,SRR11073632,SRR11073633,SRR11073634,SRR11073635,SRR11073636,SRR11073637,SRR11073638,SRR11073639,SRR11073640,SRR11073641,SRR11073642,SRR11073643,SRR11073644,SRR11073645,SRR11073646,SRR11073647,SRR11073648,SRR11073649,SRR11073650,SRR11073651,SRR11073652,SRR11073653,SRR11073654,SRR11073655,SRR11073656,SRR11073657,SRR11073658,SRR11073659,SRR11073660,SRR11073661,SRR11073662,SRR11073663,SRR11073664,SRR11073665,SRR11073666,SRR11073667,SRR11073668,SRR11073669,SRR11073670,SRR11073671,SRR11073672,SRR11073673,SRR11073674,SRR11073675,SRR11073676,SRR11073677,SRR11073678,SRR11073679,SRR11073680,SRR11073681,SRR11073682
hsa-miR-10394-3p,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,0.0,0.0,0.35,0.0,0.47,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.18,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,24.25,20.14,13.9,27.44,16.78,21.42,18.19,25.68,28.63,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,29.94,0.0,11.02,0.0,7.78,0.0,0.0,0.0,0.0,35.03,0.0,39.11,0.0,50.54,24.53,22.18,28.44,31.37,23.81,20.88,17.16,3.09,8.48,6.78,18.16,24.17,0.0,5.86,0.0,22.3,0.0,12.99,14.22,0.0,0.0,0.0,0.0,0.0,0.0,13.5,8.81,13.52,13.12,19.34,11.56,18.27,13.2,15.2,16.75,39.29,0.0,0.0,0.0,0.0,9.71,16.86,0.0,16.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.02,16.4,21.06,25.22,30.69,30.94,5.18,12.61,23.04,23.44,9.16,26.98,24.92,13.68,9.11,15.41,27.23,24.07,8.64,25.8,15.45,31.63,18.68,19.17,3.74,6.03,7.94,10.34,9.57,6.22,8.35,0.0,0.0,8.15,0.0
hsa-miR-10399-5p,0.67,1.95,3.31,1.95,2.36,0.76,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12,0.0,0.0,3.57,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0,2.2,10.26,0.0,0.3,0.96,1.19,1.25,1.35,2.15,2.25,0.0,0.0,1.7,0.0,0.0,9.72,3.52,0.0,0.0,0.0,1.73,2.19,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,1.69,2.62,2.42,0.0,2.49,0.0,0.48,1.29,2.49,0.0,0.0,11.97,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,7.02,0.0,0.0,0.0,0.0,1.58,4.32,1.67,0.0,0.0,0.0,0.41,0.0,4.08,1.88,0.0,0.0,2.74,4.21,2.11,4.0,1.51,0.0,0.0,0.0,0.0,2.73,0.0,0.0,45.42,0.0,0.0,0.0
hsa-miR-103a-3p,685.79,107.86,183.16,670.13,566.66,212.31,546.09,1.04,14.63,232.31,0.0,297.35,278.11,2056.53,319.82,69.16,515.46,104.62,198.7,62.56,1358.2,187.42,76.33,33.42,723.02,472.96,153.64,49.72,52.54,97.81,71.86,302.72,70.75,120.98,603.22,107.05,60.65,78.2,36.89,410.26,92.74,84.78,2036.66,18.16,89.78,2253.13,117.21,862.04,33.45,76.24,133.39,99.56,47.65,83.87,0.0,0.0,1012.15,0.0,1151.66,449.43,75.19,0.0,1104.62,477.57,85.54,566.94,744.5,166.22,607.78,189.17,298.23,191.58,63.96,436.87,52.69,43.14,4.45,0.0,0.0,0.0,1146.79,0.0,0.0,0.0,0.0,126.07,69.68,782.56,8.63,498.77,75.13,1419.03,204.98,132.47,1319.44,243.73,63.77,566.46,587.66,686.38,2.72,988.86,851.13,737.6,633.21,30.89,121.6,594.95,75.68,108.36,24.11,90.02,806.87,116.23,407.23,250.47,1922.64,1981.65,1157.22,2179.5
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,1.35,3.25,0.44,1.42,3.15,0.66,2.25,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,1.51,0.19,0.0,3.35,2.2,1.56,1.84,0.0,0.0,0.0,4.95,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.95,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.83,0.0,0.45,0.94,0.62,0.0,1.1,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10525-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.67,0.65,0.0,0.0,0.0,0.57,0.52,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.3,0.38,0.0,0.42,0.34,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,5.25,0.0,0.0,1.25,0.0,0.95,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,1.66,1.24,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,1.35,0.0,0.0,0.18,0.26,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,1.18,0.2,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.82,0.0,1.24,0.0,0.0,0.0,0.62,0.0,0.82,1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,3.37,12.35,21.85,17.17,17.57,15.64,20.44,31.58,28.63,0.0,0.0,0.0,0.0,0.0,10.32,0.0,0.0,0.0,4.23,16.09,0.0,22.05,15.27,8.7,21.48,0.0,0.0,0.0,0.0,19.56,16.62,0.0,10.11,23.32,14.34,20.15,17.98,40.7,16.0,22.88,3.09,0.0,8.48,18.16,17.27,7.78,7.03,0.0,11.15,0.0,6.93,19.15,0.0,0.0,0.0,0.0,0.0,0.0,12.06,7.05,10.14,0.0,14.5,13.78,11.63,8.29,20.43,10.31,8.95,0.0,0.0,0.0,0.0,0.0,2.11,0.0,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,24.56,7.3,15.35,13.26,0.0,7.88,11.52,11.72,3.67,6.54,0.0,18.65,9.11,16.31,16.9,24.07,24.01,3.57,7.02,2.81,2.67,1.51,0.0,0.0,0.0,0.0,10.94,27.98,0.0,0.0,7.18,0.0,0.0
hsa-miR-106b-3p,1309.6,781.7,1442.52,1319.03,1305.35,1342.58,1195.44,999.25,814.34,165.94,45.05,297.35,291.35,183.48,278.55,176.73,46.86,125.54,207.15,1001.84,100.61,264.6,190.84,432.65,114.54,236.48,0.0,99.44,35.03,195.63,840.38,148.8,171.83,1085.79,840.5,1072.12,1164.41,1058.61,1018.97,1669.04,86.56,90.43,137.36,1104.35,1498.71,270.22,116.04,97.49,880.83,100.07,1218.67,1251.08,30.63,142.22,0.0,0.0,0.0,449.24,1205.67,1001.95,1041.7,1128.35,1455.1,1000.5,717.1,1190.97,1418.21,1060.48,1463.75,236.47,208.76,227.51,73.1,87.37,729.24,28.76,646.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.15,1324.0,1372.12,1033.39,1938.81,1340.19,559.33,1458.51,1285.8,1702.88,993.25,1105.4,1757.51,1104.44,850.38,1176.28,1081.83,1260.95,1116.96,1251.04,1270.83,1130.22,923.77,1068.54,328.82,120.57,879.01,20.69,1311.33,186.52,283.86,560.14,251.3,277.08,191.18
hsa-miR-106b-5p,912.82,847.32,595.15,860.06,756.78,621.67,574.85,313.76,376.0,141.05,180.2,109.55,165.54,53.52,361.09,184.42,65.6,62.77,105.69,462.04,0.0,110.25,167.94,154.75,35.79,68.66,0.0,248.61,0.0,260.83,442.43,277.07,141.51,447.28,449.5,428.61,498.55,531.33,727.0,673.01,89.65,152.61,518.92,909.56,1049.79,379.09,382.11,56.44,891.98,142.96,470.32,619.25,40.84,127.63,0.0,0.0,0.0,898.47,457.19,288.16,139.4,220.42,536.6,383.3,333.85,617.89,664.68,342.11,413.81,31.53,39.76,47.9,137.06,97.08,493.19,86.28,100.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.69,366.21,332.03,389.53,264.82,236.6,212.13,310.74,443.07,312.45,365.02,260.23,189.68,292.36,346.05,643.86,426.83,483.63,606.71,405.29,226.71,300.5,227.03,245.45,337.01,63.52,102.48,1495.91,103.44,445.77,289.1,100.19,136.25,93.34,48.9,344.13
hsa-miR-107,1.35,9.1,42.81,0.35,0.26,449.83,28.93,17.01,247.48,8.3,11.26,0.0,6.62,0.0,0.0,7.68,0.0,0.0,0.0,23.68,0.0,1124.55,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,41.94,0.76,374.1,4.6,15.54,73.38,71.51,3.09,19.78,1.7,29.71,897.85,0.0,2405.2,10.26,401.39,767.2,18.19,1.09,0.0,0.0,0.0,0.0,0.0,0.0,13.99,9.69,8.45,62.98,111.19,32.91,0.0,0.0,52.26,0.64,26.86,0.0,467.22,335.27,0.0,0.0,0.0,388.24,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.08,98.38,3.51,81.64,0.0,16.57,0.0,1488.47,8.64,20.09,7.33,4.09,114.62,0.0,1.52,78.39,24.42,109.25,129.66,16.19,0.0,448.43,9.34,681.08,0.0,1308.17,68.84,0.0,24.61,6.22,0.0,0.0,0.0,8.15,0.0
hsa-miR-10a-3p,2.02,3.9,7.5,4.07,4.98,1.71,2.08,0.35,7.63,16.59,11.26,0.0,0.0,0.0,61.9,0.0,46.86,0.0,84.55,8.49,37.73,0.0,61.07,5.04,0.0,61.03,0.0,9.94,0.0,0.0,3.67,5.13,20.22,1.21,2.29,5.14,5.02,2.2,0.39,0.0,6.18,5.65,1.7,4.95,0.0,7.78,2.34,10.26,11.15,19.06,4.33,8.75,23.82,0.0,0.0,0.0,0.0,0.0,2.41,1.76,7.6,7.87,14.5,3.56,5.81,2.46,0.48,0.64,5.97,63.06,19.88,23.95,0.0,19.42,2.11,0.0,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.66,8.95,15.47,0.0,4.73,4.32,10.05,5.5,4.91,11.63,15.33,0.0,7.7,7.51,14.2,7.68,8.51,4.21,3.51,3.33,5.05,14.95,12.06,0.0,0.0,23.25,59.06,8.35,60.56,7.18,40.75,28.68
hsa-miR-10a-5p,1874.13,3063.11,3451.28,2911.17,3493.07,1229.5,868.69,1231.44,2387.67,33.19,11.26,62.6,39.73,7.65,20.63,30.74,9.37,62.77,42.28,4699.08,44.02,66.15,22.9,620.82,0.0,38.14,0.0,29.83,17.51,6.52,2741.37,30.79,111.19,2150.53,3444.39,4472.17,1877.1,1446.9,314.22,352.44,49.46,14.13,23.74,927.72,369.5,31.1,24.61,61.57,1678.03,47.65,1533.08,1431.6,6.81,58.35,0.0,0.0,0.0,898.47,701.7,802.8,2970.48,1634.8,1049.03,1419.38,2397.13,1869.32,1217.24,1693.8,1924.31,78.82,99.41,11.97,27.41,38.83,2284.67,0.0,894.88,0.0,0.0,0.0,1146.79,1307.19,1447.18,0.0,959.69,2161.25,1807.7,1659.88,521.67,1662.57,1657.29,471.29,1308.72,1575.22,1105.12,1447.73,1149.55,1995.05,3509.36,2080.4,2069.82,1277.16,1988.02,2404.88,3826.42,2523.4,2422.81,2450.48,2633.0,216.72,84.4,1607.11,0.0,492.26,21.76,25.05,45.42,35.9,24.45,19.12
hsa-miR-10b-3p,0.67,1.95,2.21,3.54,5.24,1.04,1.04,0.0,12.09,8.3,11.26,0.0,0.0,15.29,41.27,23.05,56.23,0.0,8.46,8.04,0.0,55.12,7.63,0.0,14.32,15.26,0.0,0.0,87.57,52.17,3.42,0.0,0.0,3.03,3.63,4.35,2.09,3.38,0.39,0.82,12.37,0.0,1.7,3.3,0.0,1.94,9.38,0.0,5.57,9.53,6.93,7.66,3.4,18.23,0.0,0.0,0.0,0.0,1.93,2.64,5.07,13.12,2.42,2.67,4.98,1.84,1.43,4.51,5.47,0.0,9.94,23.95,0.0,19.42,10.54,28.76,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.51,3.98,8.95,2.21,0.0,1.58,7.2,1.67,3.67,2.45,4.98,2.07,10.63,5.44,7.51,7.41,4.8,3.29,1.4,1.41,2.67,0.5,0.0,6.03,2.65,0.0,4.1,15.54,16.7,30.28,28.72,24.45,9.56
hsa-miR-10b-5p,3033.51,4536.83,3681.66,4790.24,7166.82,2237.97,1592.36,2182.1,4553.31,66.37,0.0,78.25,26.49,61.16,41.27,30.74,65.6,20.92,38.05,7001.26,25.15,99.22,15.27,658.37,0.0,30.51,21.95,0.0,87.57,0.0,3752.36,20.52,90.97,3849.55,8127.34,7964.66,2481.06,2754.29,585.7,429.67,68.01,22.61,18.65,1345.36,607.77,33.05,28.13,46.18,1432.74,28.59,2305.68,1858.29,23.82,80.22,0.0,6451.61,0.0,898.47,938.98,1055.71,4686.37,2049.4,1123.96,2197.11,3494.59,2724.79,1817.3,2169.92,2943.41,47.29,99.41,23.95,9.14,155.33,3435.44,0.0,352.44,1347.71,0.0,0.0,0.0,0.0,723.59,0.0,0.0,2593.5,2061.84,1884.47,708.84,1858.24,2416.33,538.61,1633.53,1936.63,1203.91,2415.33,1545.27,2287.42,5509.79,3260.31,3720.97,1930.76,2936.67,3943.46,1727.25,1140.23,1121.09,1358.64,1153.8,127.04,192.91,1866.58,10.34,604.39,31.09,41.74,75.69,14.36,40.75,0.0
hsa-miR-11400,0.0,13.0,18.76,23.54,45.63,6.45,3.47,1.74,0.64,33.19,0.0,0.0,0.0,68.81,10.32,53.79,0.0,0.0,0.0,7.6,6.29,88.2,7.63,34.34,14.32,0.0,0.0,0.0,0.0,39.13,5.13,0.0,0.0,1.06,1.15,37.13,1.67,0.34,0.39,0.2,74.19,8.48,0.0,6.6,13.81,23.33,0.0,0.0,33.45,19.06,6.06,72.76,0.0,3.65,0.0,0.0,0.0,0.0,5.79,0.88,15.21,44.61,29.01,28.9,8.3,45.12,30.88,124.99,1.49,15.76,377.76,910.03,36.55,87.37,12.65,14.38,114.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.99,35.09,0.0,6.39,25.41,0.0,4.73,73.43,13.4,29.32,18.8,23.26,9.12,1.52,17.22,15.03,14.2,28.81,37.05,471.82,563.0,300.14,29.77,896.78,6.03,7.94,20.69,23.25,12.43,50.09,15.14,86.16,8.15,28.68
hsa-miR-11401,47.16,135.81,1.1,63.01,36.71,70.9,1.56,25.68,7.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,33.51,0.0,0.0,7.63,73.71,0.0,0.0,0.0,0.0,0.0,0.0,29.58,5.13,0.0,65.87,30.4,40.29,0.0,22.63,0.39,0.2,3.09,2.83,0.0,33.01,0.0,0.0,0.0,0.0,16.72,0.0,23.39,19.15,0.0,0.0,0.0,0.0,0.0,0.0,94.04,25.56,4.22,60.35,43.51,14.67,15.78,35.3,23.76,0.0,37.8,0.0,0.0,0.0,0.0,9.71,14.75,0.0,31.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03,61.49,59.66,73.01,0.0,90.6,15.54,36.27,33.12,51.91,47.65,53.96,46.51,48.07,48.59,3.17,23.48,0.0,31.69,2.74,56.17,28.12,70.7,104.94,3.74,0.0,50.31,0.0,42.39,0.0,0.0,0.0,0.0,8.15,0.0
hsa-miR-1178-3p,0.0,1.3,0.88,0.71,0.26,0.28,0.35,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.17,0.78,0.41,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,4.77,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.44,0.0,0.31,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.83,0.0,0.91,2.82,0.0,0.0,0.27,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
